年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
109,CRE04NC02F11,CRE04,"氣管內管(鼻彎型,有氣囊)/規範使用",“河南駝人”氣管插管(鼻彎型/有氣囊)“HENAN TUOREN” ENDOTRACHEAL TUBE(NASAL/CUFFED),2.5#:10.0#,支,200.0,亞仕丹,衛部醫器陸輸字第000790號,,,0
109,CRE0400181RU,CRE04,"氣管內管(鼻彎型,無氣囊)/規範使用",”路希”氣管內管”RUSCH”ENDOTRACHEAL TUBE,100181,支,188.0,泰利福,衛部醫器輸字第026388號,,,0
109,CRE04ETPNU3G,CRE04,"氣管內管(鼻彎型,無氣囊)/規範使用",”以仁”氣管內管(朝北型/無氣囊)”ELINE” ENDOTRACHEAL TUBE(NORTH POLAR PREFORMED),ET-PN030;035;040;045;050;055;060;065;070U,支,188.0,以仁,衛部醫器製字第004617號,,,0
109,CRE04NU02E11,CRE04,"氣管內管(鼻彎型,無氣囊)/規範使用",“河南駝人”氣管插管(鼻彎型/無氣囊)”HENAN TUOREN” ENDOTRACHEAL TUBE(NASAL/UNCUFFED),2.5#:10.0#,支,188.0,亞仕丹,衛部醫器陸輸字第000790號,,,0
109,CRE04U030N2C,CRE04,"氣管內管(鼻彎型,無氣囊)/規範使用",”柯惠”雪莉彎形氣管內管-鼻彎無氣囊”Covidien” Shiley Oral and Nasal Tracheal tubes,114-30:70,EA,188.0,美敦力,衛署醫器輸字第011788號,,,0
109,CRE04U114N2C,CRE04,"氣管內管(鼻彎型,無氣囊)/規範使用",“柯惠”雪莉氣管內管-鼻彎無氣囊“COVIDIEN” SHILEY ENDOTRACHEAL TUBES,114-30;35;40;45;50;55;60;65;70,個,188.0,美敦力,衛部醫器輸字第031850號,,,0
109,CRE04U3030UW,CRE04,"氣管內管(鼻彎型,無氣囊)/規範使用",”巫諾” 氣管內管”UNOMEDICAL” ENDOTRACHEAL TUBES(鼻彎型UNCUFFED，ID3:7MM)*處置使用可申報，手術使用不另給付。,MM61333030:MM61333070,支,188.0,明惠,衛署醫器輸字第011672號,,,0
109,CRE01UM612F4,CRE01,"氣管內管(口彎型,有氣囊)/規範使用",“康威”巫諾氣管內管(口彎型，有氣囊)/規範使用“CONVATEC” UNOMEDICAL TRACHEAL TUBE,UM612130-30;35;40;45;50;55;60;65;70;75;80;85;90,支,199.0,康威特,衛部醫器陸輸字第000973號,,,0
109,CRE040C02J11,CRE04,"氣管內管(口彎型,有氣囊)/規範使用",“河南駝人”氣管插管 (口彎型/有氣囊)“HENAN TUOREN” ENDOTRACHEAL TUBE (ORAL/CUFFED),2.5#:10.0#,支,199.0,亞仕丹,衛部醫器陸輸字第000790號,,,0
109,CRE0611780RU,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",”路希” 氣管內管”RUSCH” ENDOTRACHEAL TUBE,111780,支,199.0,泰利福,衛部醫器輸字第026388號,,,0
109,CRE06C00402C,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",”柯惠”雪莉彎形氣管內管-口彎有氣囊”Covidien” Shiley Oral and Nasal Tracheal tubes,115-45:80;(115-40;85;90;自96.4.1生效),EA,199.0,美敦力,衛署醫器輸字第011788號,,,0
109,CRE06C0040UW,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",”巫諾” 氣管內管”UNOMEDICAL” ENDOTRACHEAL TUBES(口彎低壓氣囊) *處置使用可申報，手術使用不另給付,61213040:90,EA,199.0,明惠,衛署醫器輸字第011672號,,,0
109,CRE06C0453W6,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",”GREEN CROSS” ENDOTRACHEAL TUBE ”綠十字” 氣管插管(WITH/CUFF)*處置使用可申報，手術使用不另給付.,YJ-65,EA,199.0,益江,衛署醫器陸輸字第000085號,,,0
109,CRE06C11502C,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",“柯惠”雪莉氣管內管-口彎有氣囊“COVIDIEN” SHILEY ENDOTRACHEAL TUBES,115-40;45;50;55;60;65;70;75;80;85;90,個,199.0,美敦力,衛部醫器輸字第031850號,,,0
109,CRE06C3060UW,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",”巫諾” 氣管內管”UNOMEDICAL” ENDOTRACHEAL TUBES(口彎型CUFF，ID4:9MM)*處置使用可申報，手術使用不另給付。,MM61213040:MM61213090,支,199.0,明惠,衛署醫器輸字第011672號,,,0
109,CRE06ETPSC3G,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",”以仁”氣管內管(朝南型/有氣囊)”ELINE” ENDOTRACHEAL TUBE(SOUTH POLAR PREFORMED),ET-PS050;055;060;065;070;075;080;085;090C,支,199.0,以仁,衛部醫器製字第004617號,,,0
109,CRE06M0050PX,CRE06,"氣管內管(口彎型,有氣囊)/規範使用",“史密斯”保德士氣管內管(口彎型，有氣囊)”SMITHS” PORTEX TRACHEAL TUBES,100/136-050;055;060;065;070;075;080;085;090,支,199.0,誼昇,衛部醫器輸字第031857號,,,0
109,CRG0212005HS,CRG02,嬰兒正壓呼吸輔助系統半套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管)/規範使用,“新廣業”非侵入式陽壓通氣鼻管-半套“HSINER”NON-INVASIVE CONTINUOUS POSITIVE AIRWAY PRESSURE CANNULA,120-00:05;09:15;19,組,1216.0,新廣業,衛署醫器製字第003439號,,,0
109,CRG02504719B,CRG02,嬰兒正壓呼吸輔助系統半套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管)/規範使用,“鉅邦”連續式正壓呼吸器用輔助器材(半套) ”GGM” CONTINUOUS POSITIVE PRESSURE VENTILATION ASSIST APPARATUS(HALF SET),VN-0001:VN-0006;VN-HC01:VN-HC03;VN-HC04;VN-HC06;VN-HC08,組,1216.0,鉅邦,衛部醫器製字第005047號,,,0
109,CRG02AN002QD,CRG02,嬰兒正壓呼吸輔助系統半套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管)/規範使用,”崇仁”嬰兒持續正壓通氣鼻部管路組及配件-嬰兒持續正壓通氣鼻部管路組(半套)”GALEMED” NCPAP CANNULA CIRCUIT AND ACCESSORY-NCPAP  CANNULA KIT(HALF SET),AN0020:AN0027,組,1216.0,崇仁科技,衛署醫器製字第003524號,,,0
109,CRG02BC002KV,CRG02,嬰兒正壓呼吸輔助系統半套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管)/規範使用,”費雪派克”正壓呼吸輔助系統-半套”FISHER & PAYKEL” BUBBLE CPAP SYSTEM,【(衛署醫器輸字第012520號:BC-190:192-05;BC-300;303;306;309-05或BC-325;328;331-05;BC-351;353;355;357-10)】+【(衛部醫器輸壹字第018151號:BC-3020;3520;4030;4540;5040;5050;5550;5560;6060;6070;6570-10)或(衛署醫器輸字第012520號:BC-800:803-10)】,組,1216.0,費雪派克,衛署醫器輸字第012520號+衛部醫器輸壹字第018151號,,,0
109,CRG020H722QD,CRG02,嬰兒正壓呼吸輔助管路系統半套-呼吸管路輸送系統,”崇仁”嬰兒持續正壓通氣鼻部管路組及配件-嬰兒單管加熱管路(半套)”GALEMED” NCPAP CANNULA CIRCUIT AND ACCESSORY-BUBBLE CPAP SINGLE HEATED WIRE CIRCUIT(HALF SET),【(衛署醫器製字第003524號)H722】+【(衛署醫器製字第001492號)BC22+BC01】,組,1833.0,崇仁科技,衛署醫器製字第003524號+衛署醫器製字第001492號,,,0
109,CRG02BC567KV,CRG02,嬰兒正壓呼吸輔助管路系統半套-呼吸管路輸送系統,”費雪派克”正壓呼吸輔助管路系統之呼吸管路輸送系統 ”FISHER & PAYKEL” BUBBLE CPAP SYSTEM-UNDERWATER PART,BC151-10;BC161;BC171-10,組,1833.0,費雪派克,衛署醫器輸字第012520號,,,0
109,CRG02504729B,CRG02,嬰兒正壓呼吸輔助系統全套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管+傳輸管路)/規範使用,“鉅邦”連續式正壓呼吸器用輔助器材(全套) ”GGM” CONTINUOUS POSITIVE PRESSURE VENTILATION ASSIST APPARATUS (FULL SET),VN-0001:VN-0006;VN-HC01:VN-HC03;VN-HC04;VN-HC06;VN-HC08;VN-BC01,組,3049.0,鉅邦,衛部醫器製字第005047號,,,0
109,CRG02AN003QD,CRG02,嬰兒正壓呼吸輔助系統全套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管+傳輸管路)/規範使用,”崇仁”嬰兒持續正壓通氣鼻部管路組及配件-嬰兒持續正壓通氣鼻部加濕加熱管路組(全套)”GALEMED” NCPAP CANNULA CIRCUIT AND ACCESSORY -NCPAP CANNULA CIRCUIT KIT，W/SINGLE HEATED WIRE CIRCUIT(FULL SET),【(衛署醫器製字第003524號)AN0030:AN0037】+【(衛署醫器製字第001492號)BC22+BC01】+【(衛署醫器製字第002140號)3431】,組,3049.0,崇仁科技,衛署醫器製字第003524號+衛署醫器製字第001492號+衛署醫器製字第002140號,,,0
109,CRG02BC001KV,CRG02,嬰兒正壓呼吸輔助系統全套(含面罩系統：嬰兒頭帽帶、鼻管及鼻插管+傳輸管路)/規範使用,”費雪派克”正壓呼吸輔助系統-全套”FISHER & PAYKEL” BUBBLE CPAP SYSTEM,【(衛署醫器輸字第012520號:BC-151:161:171-10;BC-190:192-05;BC-300;303;306;309-05或BC-325;328;331-05;BC-351;353;355;357-10)】+【(衛部醫器輸壹字第018151號:BC-3020;3520;4030;4540;5040;5050;5550;5560;6060;6070;6570-10)或(衛署醫器輸字第012520號:BC-800:803-10)】,組,3049.0,費雪派克,衛署醫器輸字第012520號+衛部醫器輸壹字第018151號,,,0
109,CRG0311356TL,CRG03,定量噴霧呼吸輔助器-呼吸器或氣切用,愛治喘吸藥輔助器 ”TRUDELL” VALVED HOLDING CHAMBER,82591050,個,700.0,銓鼎,衛署醫器輸字第011356號,,,1
109,CRG0329651UC,CRG03,定量噴霧呼吸輔助器-呼吸器或氣切用,愛治喘噴藥輔助器AEROCHAMBER VENT CHAMBER,85851,個,700.0,銓鼎,衛部醫器輸字第029651號,,,1
109,CRN0185067NU,CRN01,後荷式鼻咽插管,”NUCLETRON” REMOTE AFTERLOADING SYSTEM-NASOPHARYNGEAL BALLOON ”紐柯同”遙控後荷式放射線治療儀-後荷式咽插管,085.067,EA,4100.0,久和,衛署醫器輸字第007089號,,,0
109,CRT01C8100PX,CRT01,"氣切套管(雙管,有氣囊)/含INNER CANNULA",”史密斯” 保德士氣切套管(附內管) ”SMITHS” PORTEX TRACHEOSTOMY TUBE-BLUE LINE ULTRA CUFFED TRACHEOSTOMY TUBE KIT-6.0MM:10.0MM,100/810/060;100/810/070;100/810/075;100/810/080;100/810/085;100/810/090;100/810/100,組,531.0,誼昇,衛部醫器輸字第030167號,,,0
109,CRT01T1000RU,CRT01,"氣切套管(雙管,有氣囊)/含INNER CANNULA",”路希”克利斯多克利爾氣切管及配件”RUSCH” CRYSTALCLEAR PLUS TRACHEOSTOMY TUBE AND ACCESSORIES,121303,組,531.0,泰利福,衛部醫器輸字第026451號,,,0
109,CRT0254060VK,CRT02,"氣切套管(單管,無氣囊)",“旭邦”柔得多標準型氣切管(一次使用型)-無氣囊/有孔“VITALTEC”ROTA-TRACH STANDARD TRACHEOSTOMY TUBE (DISPOSABLE),VT-5400600;5400650;5400700;5400800;5400850;5400900;5401000;5400950;5400750;5410600;5410650;5410700;5410750;5410800;5410850;5410900;5410950;5411000,EA,325.0,旭邦,衛署醫器製字第003142號,,,0
109,CRT02673502C,CRT02,"氣切套管(單管,無氣囊)",”柯惠” 雪莉氣切管 ”COVIDIEN” SHILEY TRACHEOSTOMY CANNULAE -標準型無氣囊,673-10;50;60;70;75;80;85;90(刪除產品型號673-75自1070501生效),組,325.0,美敦力,衛署醫器輸字第013558號,,,0
109,CRT02673752C,CRT02,"氣切套管(單管,無氣囊)",”柯惠”雪莉氣切管”Covidien” Shiley  Tracheostomy Cannulae,673-75,EA,325.0,美敦力,衛署醫器輸字第012499號,,,0
109,CRT02C0030UW,CRT02,"氣切套管(單管,無氣囊)",”花瑪”氣切套管 PHARMA TRACHEOSTOMY TUBE UNCUFF 3:10MM,P62540030:35:40:45:50:60;P62540065:70:75:80:85;P62540090:100,EA,325.0,康威特,衛署醫器輸字第012950號,,,0
109,CRT02TS03U3G,CRT02,"氣切套管(單管,無氣囊)",”以仁”氣切套管(標準型/無氣囊)”ELINE” TRACHEOSTOMY TUBE,TS-030U:100U,組,325.0,以仁,衛部醫器製字第004583號,,,0
109,CRT02U0030UW,CRT02,"氣切套管(單管,無氣囊)",TRACHEOSTOMY TUBE，PLAIN，UNCUFF，ID 3:10MM氣切套管(無閥),ID62540030;35;40;45;50;60;70;ID62540075;80;85;90;100,EA,325.0,明惠,衛署醫器輸字第011672號,,,0
109,CRT02U0062UW,CRT02,"氣切套管(單管,無氣囊)",”巫諾” 氣管切開套管”UNOMEDICAL” TRACHEOSTOMY TUBE,MM62540030;62540035;62540040;62540045;62540050;62540060;62540065;62540070;62540075;62540080;62540085;62540090;62540100,EA,325.0,明惠,衛署醫器輸字第022479號,,,0
109,CRT02U0794GC,CRT02,"氣切套管(單管,無氣囊)",”綠十字” 氣管切開套管-無球”GREEN CROSS” TRACHEOSTOMY TUBE-WITHOUT/CUFF,YJ-64,個,325.0,益江,衛署醫器陸輸字第000090號,,,0
109,CRT02U1217RU,CRT02,"氣切套管(單管,無氣囊)",”路希”克利斯多克利爾氣切管(無氣囊)”RUSCH” CRYSTALCLEAR TRACHEOSTOMY TUBE(UNCUFFED TYPE),121710,組,325.0,泰利福,衛部醫器輸字第026589號,,,0
109,CRT02U5060PX,CRT02,"氣切套管(單管,無氣囊)",“史密斯”保德士氣切套管-無氣囊“SMITHS” PORTEX BLUE LINE TRACHEOSTOMY TUBE,100/506/030;100/506/035;100/506/040;100/506/045;100/506/050,組,325.0,誼昇,衛部醫器輸字第030738號,,,0
109,CRT02U5060UW,CRT02,"氣切套管(單管,無氣囊)",“巫諾”氣管切開套管-無閥“UNOMEDICAL” TRACHEOSTOMY TUBE-PLAIN (WITHOUT CUFF)， ID 3:10MM,MM62545030:MM62545100,組,325.0,明惠,衛署醫器輸字第022479號,,,0
109,CRT02313602C,CRT02,"氣切套管(單管,有氣囊,聲門抽吸)",”柯惠”雪莉氣切管”Covidien” Shiley Tracheostomy Cannulae,313-10;60:90,組,805.0,美敦力,衛署醫器輸字第013558號,,,0
109,CRT04C678MHJ,CRT04,"氣切套管(有氣囊)/用於長期依賴呼吸機氣切者,同一病患重複使用",”史密斯”百弗納氣切套管與配件”SMITHS” BIVONA TRACHEOSTOMY TUBE AND ACCESSORIES,670160;670165;670170;670175;670180;(670185;670190;670195;自99.1.1.生效)(670150自104.07.01.生效),EA,3800.0,誼昇,衛署醫器輸字第013726號,,,0
109,CRT04C750MHJ,CRT04,"氣切套管(有氣囊)/用於長期依賴呼吸機氣切者,同一病患重複使用",”史密斯”百弗納氣切套管與配件”SMITHS” BIVONA TRACHEOSTOMY TUBE AND ACCESSORIES,750150;750160;750170;750180;750190;750195,EA,3800.0,前茂,衛署醫器輸字第013726號,,,0
109,CRT04C850MHJ,CRT04,"氣切套管(有氣囊)/用於長期依賴呼吸機氣切者,同一病患重複使用",”史密斯”百弗納氣切套管與配件”SMITHS” BIVONA TRACHEOSTOMY TUBE AND ACCESSORIES,850150;850160;850170;850180;850190;850195,EA,3800.0,前茂,衛署醫器輸字第013726號,,,0
109,CRT0155050VK,CRT01,"氣切套管(雙管無開窗式,有氣囊)/(LONG TERM CARE使用)",“旭邦”柔得多內管型氣切管“VITALTEC”ROTA-TRACH INNER CANNULA TRACHEOSTOMY TUBE,ID5.0;6.0;7.0;8.0;9.0;10.0,EA,865.0,旭邦,衛署醫器製字第003761號,,,0
109,CRT01TTLPCS5,CRT01,"氣切套管(雙管無開窗式,有氣囊)/(LONG TERM CARE使用)",雪莉氣切套管及其附件 SHILEY TRACHEOSTOMY CANNULAE AND ACCESSORIES—有氣囊、無開窗/LONG TERM CARE使用),4LPC;6LPC;8LPC;10LPC,EA,865.0,美敦力,衛署醫器輸字第012502號,,,0
109,CRT10PTS01CK,CRT10,氣管引導器組,〝曲克〞藍犀牛氣管引導器組〝COOK〞CIAGLIA BLUE RHINO PERCUTANEOUS TRACHEOSTOMY INTRODUCER SET,C-PTIS-100-HC;C-PTS-100;C-PTS-100-A,SET,4500.0,曲克,衛署醫器輸字第016894號,,,0
109,CRT10PTS02CK,CRT10,氣管引導器組,〝曲克〞藍犀牛氣管引導器組〝COOK〞CIAGLIA BLUE RHINO PERCUTANEOUS TRACHEOSTOMY INTRODUCER SET,C-PTIS-100-HC;C-PTIS-100-A-HC;C-PTIS-100-FLEX-HC;C-PTIS-100-FLEX-HC-G,SET,4500.0,曲克,衛署醫器輸字第011835號,,,0
109,CRT10000603G,CRT10,經皮式氣切套管組,“以仁”經皮氣切套管組“ELINE” PERCUTANEOUS TRACHEOSTOMY KIT,PDT-060;065;070;075;080;085;090;095;100,組,1951.0,以仁,衛部醫器製字第006397號,,,0
109,CRT1000543PX,CRT10,經皮式氣切套管組,”史密斯”保德士經皮式氣切套管組”SMITHS” PORTEX PERCUTANEOUS TRACHEOSTOMY KIT,100/543/070;100/543/080;100/543/090,KIT,1951.0,誼昇,衛署醫器輸字第018631號,,,0
109,CXE0281120ST,CXE02,環形可控式電極導管/20極/三尖瓣,”聖猷達”電生理診斷導管-20極(三尖瓣)”SJM”INQUIRY ELECTROPHYSIOLOGY DIAGNOSTIC CATHETER,IBI-81120;81130;81128;81136,條,41182.0,雅培,衛部醫器輸字第027877號,,,1
109,CXE02HALXPWE,CXE02,環形可控式電極導管/20極/三尖瓣,”百歐森偉伯司特”電極導管-20極環形(三尖瓣)”BIOSENSE WEBSTER” ELECTROPHYSIOLOGY CATHETERS-HALO XP CATHETERS,D7T20282RT;D7T20P15RT;116008RT;D6T20282RT,條,41182.0,壯生,衛署醫器輸字第007774號,,,1
109,CXE04NS7TCWE,CXE04,3Dmapping診斷電燒紀錄導管,〝百歐森偉伯司特〞藍星導管”BIOSENSE WEBSTER” NAVI-STAR CATHETER,NS7TC-BL;CL;DL;EL;FL;JL-174-HS;NS7T-BL;CL;DL;EL;FL;JL-174-HS;(NS7TC-B8L;C8L;D8L;F8L;J8L-174HS99.1.1生效),EA,48097.0,壯生,衛署醫器輸字第009829號,,,0
109,CXE04EACECST,CXE04,3D立體定位多電極導管,”聖猷達” 恩賽導管”SJM” ENSITE ARRAY CATHETER,EC1000,EA,48097.0,雅培,衛署醫器輸字第009705號,,,0
109,CXE04CR7TCWE,CXE04,3Dmapping診斷電燒紀錄導管/具導航功能,”百歐森偉伯斯特”磁場遙控尖端可調彎式診斷/電燒電生理導管-攝氏”BIOSENSE WEBSTER”RMT DIAGNOSTIC/ABLATION DEFLECTABLE TIP CATHETER-CELSIUS RMT,CR7TCS4RT,條,55311.0,壯生,衛署醫器輸字第017096號,,,0
109,CXE04NR7TCWE,CXE04,3Dmapping診斷電燒紀錄導管/具導航功能,”百歐森偉伯斯特”磁場遙控尖端可調彎式診斷/電燒電生理導管-藍星”BIOSENSE WEBSTER”RMT DIAGNOSTIC/ABLATION DEFLECTABLE TIP CATHETER-NAVISTAR RMT,NR7TCS4Y,條,55311.0,壯生,衛署醫器輸字第017096號,,,0
109,CXE0628754SB,CXE06,立體定位貼片組,”波士頓科技”定位參考貼片組”BOSTON SCIENTIFIC”LOCATION REFERENCE PATCH KIT,(M004RAPATCH11(1包5組裝)本特材支付以1組為單位)(M004RAPATCH10(1包1組裝)1080101起生效),組,26623.0,波士頓,衛部醫器輸字第028754號,,,0
109,CXE06CREFPWE,CXE06,立體定位貼片組,”百歐森偉伯司特”卡多系統體外參考貼片”BIOSENSE WEBSTER”CARTO 3 SYSTEM EXTERNAL REFERENCE PATCHES,CREFP6,組,26623.0,壯生,衛署醫器輸字第021153號,,,0
109,CXE06EPSEKST,CXE06,立體定位貼片組,”聖猷達”電極貼片組”SJM”ENSITE PRECISION SURFACE ELECTRODE KIT,EN0020-P,組,26623.0,雅培,衛部醫器輸字第029688號,,,0
109,CXE06EVSEKST,CXE06,立體定位貼片組,”聖猷達”電極貼片組”SJM”ENSITE VELOCITY SURFACE ELECTRODE KIT,EN0020-V,組,26623.0,雅培,衛部醫器輸字第029689號,,,0
109,CXE06NXSEKST,CXE06,立體定位貼片組,”聖猶達”電極貼片組”SJM”NAVX SURFACE ELECTRODE KIT,EN0010,組,26623.0,雅培,衛署醫器輸字第013590號,,,0
109,CXE06XRPP8WE,CXE06,立體定位貼片組,”百歐森偉伯斯特”瑞芙星心臟電生理導引貼片”BIOSENSE WEBSTER”REFSTAR PLUS WITH QWIKPATCH EXTERNAL REFERENCE PATCH,XRPP8Y,組,26623.0,壯生,衛署醫器輸字第022104號,,,0
109,CGDW1000218T,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”泰尚”導引線 0.018”~0.038” 60~80CM ”THAIXON” GUIDEWIRE,(S00-18;25;32;35;38-L600;800);(J00-18;25;32;35;38-L600;800),條,277.0,春菖,衛部醫器輸字第029699號,,,0
109,CGDW10222NAN,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",STAINLESS PTFE-COATED GUIDE WIRE 0.018~0.038” 80~100CM,02-20;22;29;31-0020;03-41;43-0020;02-25;33-0025;02-20;25;31;33;72;74-0030;03-30;35;41;43-0030;04-32-0030,EA,277.0,巴德,衛署醫器輸字第011508號,,,0
109,CGDW111011AG,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”亞康恩”握科導引線”ARGON”WORKER GUIDEWIRES-STANDARD STAINLESS PTFE 0.035” 80CM,110135080;110535080,條,277.0,春菖,衛部醫器輸字第026916號,,,0
109,CGDW117752AR,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”ARROW”SPRING-WIRE GUIDES 0.035” 100CM PTFE-COATED”亞諾”導引線,AW-17752,條,277.0,泰利福,衛署醫器輸字第021616號,,,0
109,CGDW149201LR,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",STARTER GUIDEWIRE 0.025”:0.035” 40CM，80CM,M001492011;2051:91;M001492221;2301:11,EA,277.0,波士頓,衛署醫器輸字第011087號,,,0
109,CGDW149222SB,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",STARTER GUIDE WIRE FIXED CORE J-CURVE 3.5CM FIEXIBLE TIP 0.035 40，80CM,M001492221;001492301,EA,277.0,波士頓,衛署醫器輸字第011087號,,,0
109,CGDW1A1340BQ,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”邦特”血管外引導鋼線”BIOTEQ”GUIDEWIRE PTFE 0.018~0.065” 40~100CM,BT-GW-S-018:045-40:100;BT-GW-J1.5;J3;J6;J7.5;J12;J15;-018:065-40:100,EA,277.0,邦特,衛署醫器製字第003821號,,,0
109,CGDW1B1340BQ,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”邦特”血管內引導鋼線”BIOTEQ”GUIDEWIRE PTFE 0.018~0.045” 40~100CM,BT-GW-S;J1.5;J3;J6-018:038;-40:100;BT-GW-S-045-40:100;BT-GW-J7.5-035-40:100;BT-GW-J12;J15-035;038-40:100,EA,277.0,邦特,衛署醫器製字第003537號,,,0
109,CGDW1G008ACK,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”曲克”導線”COOK” GUIDE WIRE 0.018:0.052” 50:100CM,TSCF-25:38-XXX-XX(自1050301型號整併為TSCF-(18;21;25;28;32;35-50;80;100-1.5;3;7.5;15(-BH選配));(38-50;80;100-3;7.5;15(-BH選配));THSF-(25;28;32;35;38;52-50;80;100(-BH選配));(35;38-80;100-COONS);TSF-18;21;25;28;32;35;38;45;52-50;80;100(-BH選配);TSFB-35-100),條,277.0,曲克,衛署醫器輸字第005665號,,,0
109,CGDW1JTW01MR,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”美瑞特”診斷導線-J接頭導線0.035”80公分”MERIT” INQWIRE DIAGNOSTIC GUIDE WIRES,IQ35F80J3,條,277.0,美瑞特,衛部醫器輸字第028269號,,,0
109,CGDW1PF08077,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",“廣泰”導引線“KT” GUIDE WIRE,(PSIS-35-080;090);(PSIF-35-080;090);(PSJS-35-080;090);(PSJF-35-080;090),條,277.0,廣泰,衛部醫器製字第006144號,,,0
109,CGDW1PTGW1GJ,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",STAINLESS STEEL GUIDE WIRE0.018”~0.038” 50CM;80CM W/PTFE,02-P18;21;25;28;32;35;38;-050;080;ST-3J;6J,EA,277.0,吉生,衛署醫器製字第002985號,,,0
109,CGDW1STW01MR,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”美瑞特”診斷導線-直接頭導線0.035”80公分”MERIT” INQWIRE DIAGNOSTIC GUIDE WIRES,6680-61,條,277.0,美瑞特,衛部醫器輸字第028269號,,,0
109,CGDW135284AG,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",SPRINGE GUIDE WIRE 150CM,AG395284,EA,311.0,實密,衛署醫器輸字第007023號,,,0
109,CGDW1BA344BQ,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”邦特”血管內引導鋼線”BIOTEQ”GUIDEWIRE 0.018~0.045” 120~200CM,BT-GW-S;J1.5;J3;J6-018:038;-120:200-M;BT-GW-S-045-120:200-M;BT-GW-J7.5-035-120:200-M;BT-GW-J12;J15-035;038-120:200;-M,EA,311.0,邦特,衛署醫器製字第003537號,,,0
109,CGDW1G013NCK,CGDW1,"GUIDEWIRE/不鏽鋼,D=0.016-0.052""",SOS INTERVENTIONAL GUIDE WIRE 145CM,SIG-38-21-145,EA,952.0,曲克,衛署醫器輸字第005665號,,,0
109,CGDW1000228T,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",”泰尚”導引線 0.018”~0.038” 120~180CM ”THAIXON” GUIDEWIRE,(S00-18;25;32;35;38-L1200;1500;1800);(J00-18;25;32;35;38-L1200;1500;1800),條,304.0,春菖,衛部醫器輸字第029699號,,,0
109,CGDW10220NAN,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",GUIDE WIRE 80CM:150CM 0.018”:0.038”泌尿科使用,0220:29;31;33;0300;02-0030:50,EA,304.0,巴德,衛署醫器輸字第011508號,,,0
109,CGDW10228NAN,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",STAINLESS GUIDE WIRE PTFE-COATED 0.018~0.038”150CM,02-20;22;25;27;29;31;33;70;72;74-0050;02-31-1050;03-00;02;04;06;07;30;35;37;39;41;43;67;69-0050,EA,304.0,巴德,衛署醫器輸字第011508號,,,0
109,CGDW10620NMV,CGDW1,"GUIDEWIRE/不鏽鋼(PTFE,TEFLON),D=0.016-0.052""",GUIDE WIRE(0.035” 0.038” 150CM),620(620-100:130),EA,304.0,波士頓,衛署醫器輸字第014164號,,,0
